id,name,currentTribe,priority,method,cost,attack,hp,text,imageUrl,reason,manualAnswer
card_a4f70e0a,サボテンボール,なし,高,db_explicit_none,2,3,1,テンションリンク：お互いのリーダーに1ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_17f1c245,サンダーラット,なし,高,db_explicit_none,2,1,4,テンションリンク：敵リーダーに1ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_3fedcfee,サーベルきつね,なし,高,db_explicit_none,2,2,2,上下にいるユニットの攻撃力+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_13bfc137,ザイル,なし,高,db_explicit_none,2,3,2,死亡時&手札から捨てた時:はるかぜのフルートを1枚手札に加える,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_55f66785,シールドこぞう,なし,高,db_explicit_none,2,2,2,におうだち,https://gameconductor.com/dqrivals/wp-content/uploads/card_img_7.jpg,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_37c6d619,ジャイアントバット,なし,高,db_explicit_none,2,2,2,召喚時：このユニットにさくせんを出す。自分のターン中このユニットが戦闘ダメージを与えた敵を次のターン終了時まで攻撃不能にする,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_39de0670,ジュエルン,なし,高,db_explicit_none,2,1,1,召喚時：自分のデッキからコスト3以下の建物カードを1枚引く。そのカードのコストを-1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_13e70e19,スキッパー,なし,高,db_explicit_none,2,2,2,テンションリンク：デッキの一番上のカードのコストが奇数ならそのカードを手札に加える。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_09280fcd,スノーベビー,なし,高,db_explicit_none,2,3,2,召喚時：ダメージを受けている敵ユニット1体に2ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_24fbb03f,スノーモン,なし,高,db_explicit_none,2,2,3,死亡時：敵のランダムな空きマスに氷塊を1つ出す,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_887207c9,スピンサタン,なし,高,db_explicit_none,2,3,2,召喚時:自分が次に使用する占いカードは発動する効果を選べる 味方リーダーが必中モードの場合手札のこのカードのコスト-1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_abd6c61a,タイガーランス,なし,高,db_explicit_none,2,3,3,召喚時：指定の敵マスに1/1のスライムを1体出す,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_e16f1bd0,タイプG,なし,高,db_explicit_none,2,1,1,スキルブースト:+1/+1、自身の攻撃力にあわせて場にいる間、以下の効果を得る。 攻撃力3以上:貫通、攻撃力5以上:ねらい撃ち、攻撃力10以上:2回攻撃,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_9f800622,ダンスニードル,なし,高,db_explicit_none,2,1,4,貫通、貫通を持つ他の全ての味方ユニットの攻撃力+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_5fe00f1a,ダークプラネット,なし,高,db_explicit_none,2,3,2,選択：・ダンジョンではない敵建物１つの耐久値を2にする。・ダンジョンではない敵建物1つの耐久値を-2,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_eb476849,ダークホビット,なし,高,db_explicit_none,2,2,3,熟練度(0)、(3)におうだち+1/+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_9a32c89a,テンツク,なし,高,db_explicit_none,2,2,3,死亡時:死亡したマスの地形を祝福の聖域に変える。 この効果で地形の上書きはできない。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_0340dccb,デスフラッター,なし,高,db_explicit_none,2,1,2,召喚時：自分のデッキの上からカード4枚を見る。ユニットカード以外のカードを1枚選び、それを引く。残りをデッキの下に戻す,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_09ae440c,デビルパピヨン,なし,高,db_explicit_none,2,2,2,召喚時：GET(1)。BET：ランダムな敵ユニット1体を毒にする,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_c01548f9,トンネラー,なし,高,db_explicit_none,2,1,3,におうだち、れんけい：+1/+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_f4f27478,ドロヌーバ,なし,高,db_explicit_none,2,2,3,ステルス,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_993f78a7,ナスビナーラ,なし,高,db_explicit_none,2,2,3,召喚時：ユニット１体を縦1列の中央に移動させる,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_d329867b,パペットこぞう,なし,高,db_explicit_none,2,3,2,占い：(1)味方リーダーのテンション-1、(2)+1/+1を得る,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_1c2707b7,ヒポせんし,なし,高,db_explicit_none,2,2,3,敵リーダーのテンションが上がる度攻撃力+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_9eef3ae2,ヒートギズモ,なし,高,db_explicit_none,2,2,2,前列召喚時：正面にいる敵ユニットに2ダメージ、後列召喚時：味方リーダーのテンション+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_ffd715bf,ビッグスロース,なし,高,db_explicit_none,2,1,1,自分がコスト1以下の手札を使う度+1/+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_4c928e44,ビッグハンマー,なし,高,db_explicit_none,2,2,3,召喚時：自分のデッキから建物カードを1枚手札に加える。その後自分の手札から1枚選んで捨てる,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_13c2373a,ピクシー,なし,高,db_explicit_none,2,1,4,ねらい撃ち,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_3745f350,ピンクモーモン,なし,高,db_explicit_none,2,2,3,このユニットの攻撃で与えたダメージ分味方リーダーのHPを回復する,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_579c3018,フレイム,なし,高,db_explicit_none,2,1,1,前列にいる場合攻撃力+3,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_3697e999,ブチュチュンパ,なし,高,db_explicit_none,2,3,2,召喚時：全ての敵ユニットは絶好調状態ではなくなる。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_fa60bb4c,ブラックマンティス,なし,高,db_explicit_none,2,1,4,におうだち、召喚時：敵ユニット1体の攻撃力-1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_d7077797,ブラッドソード,なし,高,db_explicit_none,2,2,2,死亡時：味方ヒーローがいる場合自分のデッキからコスト2以下の武器を装備する。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_af0589df,プオーン,なし,高,db_explicit_none,2,3,2,召喚時：自分のデッキからコストが最も高い武闘家のカードを手札に1枚加える,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_cb17a7ac,プチヒーロー,なし,高,db_explicit_none,2,2,2,シンクロ:①HP+1、②攻撃力+1、③HP+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_b0bcc369,プテラノドン,なし,高,db_explicit_none,2,2,1,死亡時：自分のデッキからコストが4以下の冒険者カードをランダムに1枚手札に加える,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_bd1c41e5,プラズママウス,なし,高,db_explicit_none,2,3,2,味方ヒーローがいる場合速攻を得る,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_d00c0ca1,プークプック,なし,高,db_explicit_none,2,1,3,前後にいる味方ユニットの攻撃力+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_7d611f88,ヘルコンドル,なし,高,db_explicit_none,2,3,1,ねらい撃ち,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_81da80ae,ヘルホーネット,なし,高,db_explicit_none,2,2,2,召喚時：味方ユニット1体の攻撃力+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_b4cd37c2,ベビーサタン,なし,高,db_explicit_none,2,3,2,テンションリンク：自分と相手の最大MPが1増える,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_f6858889,ベビーパンサー,なし,高,db_explicit_none,2,2,2,おうえん,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_e70aa055,ベロニャーゴ,なし,高,db_explicit_none,2,1,3,れんけい：HP+1、味方リーダーが攻撃した後1/1のプリスニャンを1体出す,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_1ffc4f90,ポンポコだぬき,なし,高,db_explicit_none,2,3,2,死亡時：味方リーダーのテンション+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_d625ddf3,マギール,なし,高,db_explicit_none,2,2,3,味方建物があるなら手札のこのカードのコスト-1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_352061b3,マクロベータ,なし,高,db_explicit_none,2,2,3,れんけい:縦1列にいる全てのユニットに1ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_8c221f8f,マジックフライ,なし,高,db_explicit_none,2,1,1,死亡時：自分のデッキから特技カードを1枚引く,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_23ad09be,マタンゴ,なし,高,db_explicit_none,2,2,3,召喚時：敵リーダーが装備中のコスト4以下の武器を破壊する。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_d94ba760,マッドプラント,なし,高,db_explicit_none,2,2,3,召喚時：味方ユニット1体を次の相手のターン中ステルスにする,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_011a7b81,マドルーパー,なし,高,db_explicit_none,2,2,2,このユニットは戦闘ダメージのみ受ける,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_e58db4b2,マヒャドフライ,なし,高,db_explicit_none,2,1,4,敵リーダーにダメージを与えた時相手の手札にうまのふんを加える。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_3c6c9165,マーブルン,なし,高,db_explicit_none,2,2,1,召喚時：指定の味方マスに1/1のプリズニャンを1体出す,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_f873e56f,ミステリドール,なし,高,db_explicit_none,2,2,3,召喚時:前後のマスにこのユニットがいる地形をコピーする。 この効果で地形の上書きはできない。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_87f4d7ac,メイジももんじゃ,なし,高,db_explicit_none,2,1,2,召喚時：味方ヒーローがいる場合ヒャドを手札に加える,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_f0a98fe1,メイジキメラ,なし,高,db_explicit_none,2,2,3,自分が特技を使う度攻撃力+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_34aa0b9b,メソコボルト,なし,高,db_explicit_none,2,2,3,召喚時：ユニット1体ににおうだちを付与する,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_59fadad6,メタッピー,なし,高,db_explicit_none,2,2,3,テンションリンク：このターン中味方リーダーが受けるダメージ-3,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_503c148f,メドーサボール,なし,高,db_explicit_none,2,2,2,味方ヒーローのヒーロースキルが発動した後自分のデッキからシンクロを持つカードを1枚引く,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_2b331264,メーダ,なし,高,db_explicit_none,2,3,2,前列にいる場合両プレイヤーの特技カードのコスト+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_30055c41,モコフル,なし,高,db_explicit_none,2,2,3,召喚時:味方ユニット1体を封印する,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_3c795f19,モコモコじゅう,なし,高,db_explicit_none,2,1,3,速攻,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_c1482e48,ランドゲーロ,なし,高,db_explicit_none,2,4,4,召喚時：前列に召喚した場合攻撃力が1になる。後列に召喚した場合HPが１になる。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_90549185,ラーミア,なし,高,db_explicit_none,2,0,1,召喚時:6つのオーブをデッキに混ぜ復活の準備に入る。 自分の場にオーブが全て揃った時ラーミアは復活しこの対戦に勝利する。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_ac3c90f7,リカントマムル,なし,高,db_explicit_none,2,2,1,召喚時&死亡時：武術カード1枚を手札に加える,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_321ac34f,リップス,なし,高,db_explicit_none,2,2,2,敵リーダーにダメージを与えると敵リーダーのテンション-1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_e3e4c05d,卑劣などくやずきん,なし,高,db_explicit_none,2,3,2,召喚時：敵1体に1ダメージ。対象が毒なら3ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_0f004dd9,変貌のくものきょじん,なし,高,db_explicit_none,2,3,2,召喚時：味方ユニット1体をランダムなコストが1高いランダムなユニットに変身させる,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_640b6bfb,天啓のエビルドライブ,なし,高,db_explicit_none,2,1,3,召喚時:自分のデッキの一番上のカードのコストが偶数ならそのカードを引き、その後自分の手札から1枚選び自分のデッキに混ぜこのユニットの攻撃力+3,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_b1b3f587,救援のドラキー,なし,高,db_explicit_none,2,3,2,選択：・2/1のこんぼう1枚を手札に加える。・このターン中味方リーダーが受けるダメージ-3,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_0bfca8a1,歌姫のマポレーナ,なし,高,db_explicit_none,2,2,3,れんけい:次に場に出る味方ユニット1体を+1/+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_8776f6c2,潮風のディーバ,なし,高,db_explicit_none,2,2,2,他の全ての味方ユニットの攻撃力+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_cc17e549,破滅への導き,なし,高,db_explicit_none,2,0,0,味方ユニット1体を死亡させた後、自分のデッキからコスト6以上のユニットカードを2枚引く,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_e6268038,道具：火炎草,なし,高,db_explicit_none,2,0,0,ユニット1体に3ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_7fae1780,あやしいかげ,なし,高,db_explicit_none,3,4,2,ステルス,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_cd19e6cb,あらくれ,なし,高,db_explicit_none,3,3,1,速攻,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_9ba4ca11,いしにんぎょう,なし,高,db_explicit_none,3,3,3,前列召喚時：ユニット1体のHP+2、後列召喚時:ユニット1体の攻撃力をHPと同じ値にする,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_65ef27dd,いどまじん,なし,高,db_explicit_none,3,1,5,におうだち、相手のターン中このユニットがダメージを受ける度、ターン終了時までステルスを得る。召喚時：対戦中に味方建物が3つ以上出ていたら+2/+2,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_6772ad3c,いなずまビリー,なし,高,db_explicit_none,3,1,3,召喚時：このユニットの攻撃力とにおうだちを持つ敵ユニット1体を死亡させる。スキルブースト:攻撃力+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_f794442a,うずしおキング,なし,高,db_explicit_none,3,2,5,におうだち。れんけい：自分の山札の上から4枚を見て、れんけいを持つカードを1枚選び引く。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_d945e36b,おおねずみ,なし,高,db_explicit_none,3,2,2,死亡時：1/1のやまねずみを2体出す。対戦中に味方建物が3つ以上出ていたら代わりに2/2のやまねずみを2体出す,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_237d6b84,おにこぞう,なし,高,db_explicit_none,3,2,2,自分のターン開始時このユニットが前列にいる場合7/7おにこんぼうに変身する,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_02b71123,おばけねずみ,なし,高,db_explicit_none,3,1,3,自分のターン終了時1/1のやまねずみを1体出す,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_38ebc250,かいぞくウーパー,なし,高,db_explicit_none,3,2,3,召喚時&手札から捨てた時：カードを1枚引く,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_0baef237,かっちゅうアリ,なし,高,db_explicit_none,3,1,4,BET：1ターンに1回のみ、攻撃力+1/HP+1。自分のターン終了時にGET(1)。このGETは1度だけ発動する。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_789e3a72,からくりだいみょう,なし,高,db_explicit_none,3,4,2,召喚時：味方ユニット1体をこのユニットの前後に移動させる,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_4b221727,からくりエッグ,なし,高,db_explicit_none,3,3,3,パワフルバッジ：メタルボディもしくはハードメタルボディを持つ味方ユニットと武器の攻撃力+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_3dbf85fa,きりかぶこぞう,なし,高,db_explicit_none,3,1,1,,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_6163d7ef,げんじゅつし,なし,高,db_explicit_none,3,3,3,特技ダメージ+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_0ecc8073,ごうけつぐま,なし,高,db_explicit_none,3,2,4,絶好調、このユニットが絶好調状態なら攻撃力+2と「敵リーダーを攻撃できない」を得る,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_1fd03920,さそりばち,なし,高,db_explicit_none,3,1,1,速攻、自分がコスト1以下の手札を使う度このターン中攻撃力+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_cf9a2c0e,さまようたましい,なし,高,db_explicit_none,3,1,4,攻撃時：このターン中攻撃力+3,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_390c2e74,じんめんガエル,なし,高,db_explicit_none,3,0,1,後列にいる場合攻撃力+5,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_f9180cb7,たまねぎマン,なし,高,db_explicit_none,3,2,4,占い：①ユニット1体の攻撃力を2にする②：ユニット1体のHPを2にする,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_1a59d46e,だいおうイカ,なし,高,db_explicit_none,3,3,2,死亡時:GET(2),,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_0ee31dd0,だいおうキッズ,なし,高,db_explicit_none,3,4,3,召喚時：次のターン相手はユニットを後列に召喚できない。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_628bbb48,ちんもくのひつじ,なし,高,db_explicit_none,3,3,2,召喚時：正面にいるランダムな敵ユニット1体を封印する。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_7fe80f03,つかいま,なし,高,db_explicit_none,3,3,2,死亡時：最大MPが1増える,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_f3f6a5fb,とうぞくこぞう,なし,高,db_explicit_none,3,5,4,召喚時：自分の手札から1枚選んで捨てる,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_7148c5d6,とげこんぼう,なし,高,db_explicit_none,3,2,3,召喚時：味方ヒーローがいる場合味方リーダーのテンション+2,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_191bb601,どろにんぎょう,なし,高,db_explicit_none,3,3,1,召喚時：次の相手のターン相手のMPが1減る,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_48ea99fd,なげきムーン,なし,高,db_explicit_none,3,3,2,召喚時：味方リーダーのHPが15以下の場合+2/+2と貫通を得る。,https://gameconductor.com/dqrivals/wp-content/uploads/card_img_22.jpg,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_b1d3a142,なぞの神官,なし,高,db_explicit_none,3,2,4,味方ヒーローがいる場合占いカードのコスト-1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_71f11ff6,ぬすっとウサギ,なし,高,db_explicit_none,3,3,3,攻撃対象が敵リーダーの場合カードを1枚引く,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_c6e27d2d,のろいのランプ,なし,高,db_explicit_none,3,2,3,絶好調、占いを持つ特技カードを使った後このユニットが絶好調状態なら同じカードを手札に加える。その後絶好調状態ではなくなる。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_fab92693,ばくだん岩,なし,高,db_explicit_none,3,3,3,死亡時：前列にいる全てのユニットに2ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_ae365a29,ひぐらしそう,なし,高,db_explicit_none,3,2,4,選択：・コスト1のランダムなユニットカードを手札に1枚加える・コスト3のランダムな特技カードを手札に1枚加える,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_2e9d61a8,びっくりサタン,なし,高,db_explicit_none,3,2,3,自分の占いで(1)の効果が発動する度カードを1枚引く,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_d479c4dc,ふくぶくろ,なし,高,db_explicit_none,3,3,1,召喚時：両プレイヤーはカードを２枚引く,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_caf3ccae,ふくまねき,なし,高,db_explicit_none,3,3,1,死亡時：カードを1枚引く,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_ca3dfe20,ふくめんバニー,なし,高,db_explicit_none,3,4,3,攻撃対象が敵リーダーの場合武術カード1枚を手札に加える,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_efa89063,ましょうぐも,なし,高,db_explicit_none,3,3,2,すべての敵は回復の効果で代わりにダメージを受ける,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_b6af2286,アイアンクック,なし,高,db_explicit_none,3,2,4,召喚時：次の自分のターン開始時まで味方リーダーが受けるダメージ-1 スキルブースト:受けるダメージ-1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_c2defcfb,アイスゴーレム,なし,高,db_explicit_none,3,2,4,召喚時：自分のデッキにメラ系の特技カードが無いならランダムな敵の空きマスに0/3の氷塊を2つ出す,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_dc05e007,アカイライ,なし,高,db_explicit_none,3,4,2,自分のターン終了時このユニットがダメージを受けているならカードを1枚引く。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_5a4a847b,アビスソルジャー,なし,高,db_explicit_none,3,3,3,,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_7276bcfb,アルケミストン,なし,高,db_explicit_none,3,3,3,攻撃時：このターン中MPが1増える,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_f337a875,アローインプ,なし,高,db_explicit_none,3,2,3,後列から攻撃する場合敵ユニットから反撃を受けない,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_784fcb08,イエティ,なし,高,db_explicit_none,3,1,5,自分がコスト1以下の手札を使う度攻撃力+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_312ad25f,イエローオーブ,なし,高,db_explicit_none,3,0,0,オーブ以外の味方1マスの地形をオーブに変える。カードを1枚引く。このカードはコピーすることができない。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_67bf89ae,インキュバス,なし,高,db_explicit_none,3,3,3,召喚時：デッキの一番上のカードのコストが奇数なら+1/+1、偶数なら-1/-1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_aa15aacb,ウィッチレディ,なし,高,db_explicit_none,3,3,3,自分が特技を使って敵ユニットを倒す度味方リーダーのテンション+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_25b8f4de,ウパソルジャー,なし,高,db_explicit_none,3,1,5,絶好調、絶好調状態の味方ユニットが攻撃する度このターン中味方リーダーは攻撃力+1を得る,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_d4c05a16,オオカミ,なし,高,db_explicit_none,3,3,1,速攻,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_3ffe81c0,オーガソルジャー,なし,高,db_explicit_none,3,3,3,召喚時：全てのピサロナイトにさくせんを出す,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
