id,name,cost,cardType,classes,tribes,deckBuildable,text,triggers,appNameOccurrences,genericCoverage,complexScore,risk,officialUrl
card_2d9b1d3d,ゴールドタヌ,2,ユニット,共通,なし,True,召喚時:宝の地図1枚を手札に加える,召喚時|手札に加える,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1583
custom_hero_legendary_hero,伝説の勇者,2,ヒーロー,共通,英雄,True,伝説の勇者のヒーロースキルが使えるようになる。このカードは最初の手札に必ず来る,,8,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,
card_8f33cf11,カメレオンマン,1,ユニット,戦士,なし,True,味方リーダーが攻撃する度攻撃力+1,,1,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/164
card_474f8f65,しっぷう突き,1,特技,戦士,,True,ユニット1体に1ダメージ。 そのユニットが既にダメージを受けている場合代わりに3ダメージ,ダメージ,4,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/165
card_633fa231,やいばくだき,2,特技,戦士,,True,ユニット1体に2ダメージを与えた後攻撃力-3,ダメージ,2,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/166
card_e9dd1f4a,はがねのつるぎ,2,武器,戦士,,True,,,1,no_text,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/167
card_18c22fbc,剣を求めて,1,特技,戦士,,True,自分のデッキから武器カードを1枚引く,カードを1枚引く,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/168
card_707a7f3f,とうろうへい,2,ユニット,戦士,なし,True,召喚時：このターン中味方リーダーの攻撃力+1,召喚時,2,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/169
card_a6d11f9e,ぼうれい剣士,3,ユニット,戦士,ゾンビ,True,死亡時：前後にいる味方ユニットの攻撃力+2,死亡時,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/170
card_023bcfa6,きせきのつるぎ,4,武器,戦士,,True,ダメージを与えた時味方リーダーのHPを3回復,ダメージ|回復,1,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/171
card_607d1a9a,はやぶさ斬り,1,特技,戦士,,True,ユニット1体にダメージを２回与える,ダメージ,2,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/172
card_59fadad6,メタッピー,2,ユニット,戦士,なし,True,テンションリンク：このターン中味方リーダーが受けるダメージ-3,テンションリンク|ダメージ,1,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/173
card_a003c93b,ひとくいサーベル,2,ユニット,戦士,なし,True,味方リーダーの攻撃で敵ユニットを倒す度敵リーダーに1ダメージ,ダメージ,2,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/174
card_db182e45,まじん斬り,2,特技,戦士,,True,ユニット１体に50%の確率で7ダメージ,ダメージ,2,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/175
card_721be77c,しんくう斬り,2,特技,戦士,,True,ユニット1体に2ダメージを与える。 上下にいるユニットに1ダメージずつ与える,ダメージ,2,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/176
card_9ddf066e,じごくのもんばん,4,ユニット,戦士,なし,True,召喚時：敵ユニット1体をこのユニットの正面に移動させる,召喚時,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/177
card_fa02a271,さんぞくウルフ,4,ユニット,戦士,なし,True,味方リーダーの攻撃で敵ユニットを倒す度敵リーダーに2ダメージ,ダメージ,1,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/178
card_ee5768f5,もろば斬り,5,特技,戦士,,True,ユニット1体に7ダメージ、味方リーダーに3ダメージ,ダメージ,2,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/179
card_e80c9408,かばう,1,特技,戦士,,True,次の自分のターンが開始するまで相手はリーダーにしか攻撃できない,,7,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/180
card_b67e7f26,ブラウニー,3,ユニット,戦士,なし,True,味方リーダーの攻撃で敵ユニットを倒す度攻撃力+2,,2,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/181
card_7cce8fca,剣の手入れ,3,特技,戦士,,True,カードを1枚引く、装備中の武器を+1/+1,カードを1枚引く,1,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/182
card_98aa56b5,ギガスラッシュ,3,特技,戦士,,True,縦1列にいる全てのユニットに3ダメージ,ダメージ,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/183
card_3b83de7d,たてまじん,4,ユニット,戦士,なし,True,前列にいる場合味方リーダーが受けるダメージ-1,前列にいる場合|ダメージ,2,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/184
card_d265df6b,しにがみきぞく,5,ユニット,戦士,ゾンビ,True,貫通、召喚時：味方リーダーのHPが15以下の場合速攻を得る,召喚時,2,keyword,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/185
card_237d6b84,おにこぞう,3,ユニット,戦士,なし,True,自分のターン開始時このユニットが前列にいる場合7/7おにこんぼうに変身する,自分のターン開始時|前列にいる場合|このユニットが|変身,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/186
card_52550e55,ドラゴンソルジャー,5,ユニット,戦士,ドラゴン,True,対戦中に味方リーダーが攻撃した回数分攻撃力+1,,5,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/187
card_241588ff,ギガブレイク,5,特技,戦士,,True,縦1列にいる全てのユニットに4ダメージを与える。味方リーダーのHPが15以下の場合代わりに6ダメージ。,ダメージ,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/188
card_289dda8a,からくりしょうぐん,6,ユニット,戦士,なし,True,召喚時：味方リーダーが装備中の武器を+1/+1,召喚時,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/189
card_f104008f,ジゴスパーク,6,特技,戦士,,True,必殺技、全ての敵ユニットに3ダメージ。対戦中に味方リーダーが攻撃した回数分ダメージ+1,ダメージ,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/190
card_7cf567fa,雷鳴の剣,7,武器,戦士,,True,味方リーダーが攻撃した後ランダムな敵1体に3ダメージ,攻撃した後|ダメージ|ランダム,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/191
card_67086dac,パパス,5,ユニット,戦士,冒険者,True,死亡時：4/2のパパスの剣を装備する,死亡時,5,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/192
card_ee31c3a0,アトラス,6,ユニット,戦士,なし,True,攻撃時：このターン中味方リーダーの攻撃力分攻撃力が上がる,攻撃時,4,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/193
card_8d39f7bb,孤高の剣技,3,特技,戦士,,True,このターン中味方リーダーは攻撃力+3と受けるダメージ-3を得る,ダメージ,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/385
card_b6af2286,アイアンクック,3,ユニット,戦士,なし,True,召喚時：次の自分のターン開始時まで味方リーダーが受けるダメージ-1 スキルブースト:受けるダメージ-1,召喚時|自分のターン開始時|ダメージ,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/392
card_6b25774d,ボーンファイター,5,ユニット,戦士,ゾンビ,True,召喚時：自分のデッキと手札にある武器カードのコスト-1,召喚時|コスト,1,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/396
card_2548983c,はじゃのつるぎ,3,武器,戦士,,True,召喚時:横1列にいる全ての敵ユニットに1ダメージを与える,召喚時|ダメージ,1,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/426
card_af5967db,くびかりぞく,4,ユニット,戦士,なし,True,味方リーダーの攻撃で敵ユニットを倒す度味方リーダーのテンション+1,,2,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/427
card_9da6f4c2,ビッグシールド,2,特技,戦士,,True,おうえん、次の自分のターン開始時まで味方リーダーが受けるダメージ-2,自分のターン開始時|ダメージ,1,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/431
card_0b6eeb6e,デュラン,8,ユニット,戦士,魔王,True,におうだち、自分のターン中見方リーダーは攻撃力+2を得る。 味方リーダーのHPが15以下の場合代わりに攻撃力+4を得る。,,2,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/456
card_0e123e1f,神速の剣圧,1,特技,戦士,,True,おうえん、ユニット1体を1マス下に移動させる,,0,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/457
card_a780fe36,オクトセントリー,5,ユニット,戦士,なし,True,貫通、味方リーダーの攻撃で敵ユニットを倒す度味方リーダーのHPを3回復,回復,1,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/458
card_b348c207,ダークランサー,6,ユニット,戦士,スライム,True,貫通を持つ他の全ての味方の攻撃力+1、スキルブースト:味方の攻撃力+1,,2,keyword,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/459
card_f24d46ee,グレイグ,4,ユニット,戦士,冒険者,True,におうだち、召喚時：次の相手のターン中このユニットが受けつダメージは1になる。,召喚時|このユニットが|ダメージ,6,keyword,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/475
card_d27b76c8,牙王ゴースネル,6,ユニット,戦士,なし,True,召喚時：味方リーダーの攻撃力が4以上ある場合正面にいる全てのユニットに4ダメージ。,召喚時|ダメージ,1,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/476
card_262057e1,剣神の領域,2,特技,戦士,,True,指定のマスの地形を刃の紋章に変える。自分のデッキから武器カードを1枚引く。,カードを1枚引く,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/498
card_6d736276,ズッキーニャ,2,ユニット,戦士,なし,True,召喚時:召喚されたマスの地形を刃の紋章に変える。この効果で地形の上書きはできない。,召喚時,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/504
card_95b61500,かえん斬り,2,特技,戦士,,True,ユニット1体に味方リーダーの攻撃力と同じダメージを与える。,ダメージ,2,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/505
card_0ac53622,ネクロバルサ,5,ユニット,戦士,なし,True,召喚時:味方リーダーの攻撃力が4以上ある場合武器の耐久力を+2する。,召喚時,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/506
card_0f2b3b71,さんぞくのサーベル,1,武器,戦士,,True,,,1,no_text,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/548
card_a9a8dd90,凌駕する力,2,特技,戦士,,True,味方ユニット1体の攻撃力を+1した後「このターン反撃ダメージ無効」を付与する,ダメージ,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/549
card_7ef28896,サタンメイル,4,ユニット,戦士,なし,True,召喚時:味方1マスの地形を刃の紋章に変える。 この効果で地形の上書きはできない。,召喚時,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/550
card_5061ec0a,おしゃれなバンダナ,6,特技,戦士,,True,カードを2枚引く。 味方リーダーの攻撃力が4以上ある場合このカードのコスト-4,コスト,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/551
card_4f71e09c,剣の錬成,3,特技,戦士,,True,この対戦中に壊れた自分の武器カードからランダムな1枚を手札に加えそれを+1/+1する。,ランダム,2,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/581
card_cb6f8c12,ヘルオーディン,5,ユニット,戦士,ゾンビ,True,におうだち、パワフルバッジ：ゾンビ系の味方ユニットは貫通を得る。,パワフルバッジ,1,badge_engine+keyword,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/593
card_50c00faa,剣豪の闘志,3,特技,戦士,,True,このターン中味方リーダーの攻撃力+2。スキルブースト：攻撃力+1,,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/607
card_89fc2017,ガスト,3,ユニット,戦士,なし,True,パワフルバッジ：ゾンビ系の味方ユニットのHP+1,パワフルバッジ,0,badge_engine,1,MEDIUM_GENERIC_ENGINE_ONLY,https://gameconductor.com/dqrivals/c/d/608
card_8f91e962,ゾンビマスター,4,ユニット,戦士,なし,True,召喚時：ゾンビ系の味方ユニット1体に死亡時：このカードを手札に加えるを付与する,召喚時|死亡時|手札に加える,4,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/609
card_a1d4a4e6,黒騎士レオコーン,8,ユニット,戦士,ゾンビ,True,パワフルバッジ：ゾンビ系の味方ユニットは速攻を得る,パワフルバッジ,0,badge_engine+keyword,1,MEDIUM_GENERIC_ENGINE_ONLY,https://gameconductor.com/dqrivals/c/d/610
card_6bf41b47,背水のかまえ,0,特技,戦士,,False,味方リーダーのHPを15になるまで減らす,,2,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/648
card_3fa888c3,大怨霊マアモン,7,ユニット,戦士,ゾンビ,True,対戦中に死亡したゾンビ系の味方ユニットの数だけコスト-1,コスト,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/649
card_6b9819af,じごくのサーベル,8,武器,戦士,,True,対戦中に死亡したゾンビ系の味方ユニットの数だけコスト-1,コスト,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/650
card_8952dfca,ことだまつかい,1,ユニット,戦士,ゾンビ,True,死亡時：お互いのリーダーに2ダメージ,死亡時|ダメージ,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/651
card_76c0a472,こんぼう,1,武器,戦士,,False,,,16,no_text,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/713
card_2c7e834e,パパスの剣,4,武器,戦士,,False,,,2,no_text,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/714
card_ea23bc07,ライアン,9,ユニット,戦士,冒険者,True,貫通、召喚時：前列に召喚した場合ホイミンを後ろに出す。対戦中に味方リーダーが攻撃した回数分コスト-1,召喚時|コスト,5,keyword,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/738
card_47295620,ホイミン,2,ユニット,戦士,スライム,False,自分のターン終了時ダメージを受けている他の味方１体のHPを３回復。 自分の場にライアンがいる間ホイミンはダメージを受けない。,自分のターン終了時|ダメージ|回復,4,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/739
card_3ed7612d,はやぶさの剣,4,武器,戦士,,True,2回攻撃、敵リーダーを攻撃できない,,0,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/746
card_51e3a4ad,パプリカン,3,ユニット,戦士,なし,True,召喚時：味方ヒーローがいる場合装備中の武器を+1/+1,召喚時,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/756
card_8decb006,大ぼうぎょ,2,特技,戦士,,True,ユニット1体を+2/+2、味方リーダーのHPが15以下の場合さらににおうだちを付与する,,0,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/763
card_e8cd0f95,やいばのボディ,0,特技,戦士,,True,必殺技、この対戦の間味方リーダーが敵に攻撃された場合1ダメージ反撃をする,ダメージ,5,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/777
card_d7077797,ブラッドソード,2,ユニット,戦士,なし,True,死亡時：味方ヒーローがいる場合自分のデッキからコスト2以下の武器を装備する。,死亡時|コスト,1,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/794
card_23f82007,突撃命令,2,特技,戦士,,True,全ての味方ユニットに貫通を付与する,,0,keyword,1,MEDIUM_GENERIC_ENGINE_ONLY,https://gameconductor.com/dqrivals/c/d/795
card_483c5e64,かばうの心得,2,特技,戦士,,True,この対戦の間自分のかばうの効果が発動している場合受けるダメージが1減る。かばうを手札に加える。,手札に加える|ダメージ,2,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/821
card_a60d441a,エビルスピリッツ,2,ユニット,戦士,ゾンビ,True,ステルス、このユニットの攻撃は味方リーダーの攻撃としても扱う,,4,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/838
card_6ebbbeb0,デビルアーマー,7,ユニット,戦士,なし,True,召喚時：味方ヒーローがいる場合手札にあるランダムな武器を装備する,召喚時|ランダム,1,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/839
card_ca70c237,青い閃光,1,特技,戦士,,True,このターン中味方リーダーは攻撃力+2を得る。 全ての味方ユニットを絶好調状態に戻す。,,1,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/865
card_c4a3f7b9,ケムケムベス,3,ユニット,戦士,なし,True,絶好調、このユニットは絶好調状態ではない場合攻撃できない,,1,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/866
card_2e3a7eda,じごくのハサミ,2,ユニット,戦士,なし,True,絶好調、このユニットが絶好調状態なら相手のターン中このユニットが受けるダメージは1になる。,このユニットが|ダメージ,2,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/867
card_67400681,少年テリー,2,ユニット,戦士,冒険者,True,召喚時：味方リーダーのテンションスキルをモンスターマスターに変える,召喚時,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/888
card_2404a9f4,モンスターマスター,0,トークン,戦士,,False,「青い闘魂スラぼう」「豪腕王アントン」「韋駄天のドラまさ」からランダムに1体出す,ランダム,8,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/889
card_f9087fd7,豪腕王アントン,3,ユニット,戦士,なし,False,絶好調、貫通、におうだち、このユニットが絶好調状態なら攻撃力+2を得る,このユニットが,1,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/890
card_41616b9f,韋駄天のドラまさ,3,ユニット,戦士,なし,False,絶好調、速攻、ねらい撃ち このユニットが敵リーダーを攻撃した時絶好調状態ならカードを1枚引く,このユニットが|カードを1枚引く,3,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/891
card_188b5598,青い闘魂スラぼう,3,ユニット,戦士,スライム,False,絶好調、自分のターン終了時このユニットが絶好調状態ならランダムな敵1体に3ダメージ,自分のターン終了時|このユニットが|ダメージ|ランダム,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/892
card_7c6baf41,みなごろし,2,特技,戦士,,True,敵味方全てのユニットの中からランダムな1体に8ダメージ,ダメージ|ランダム,1,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/894
card_b967603e,おおありくい,1,ユニット,戦士,なし,True,絶好調状態の味方ユニットが攻撃する度このターン中味方リーダーは攻撃力+1を得る,,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/921
card_884d1edf,兵士長の剣,2,武器,戦士,,True,味方リーダーが攻撃した後全ての味方ユニットを絶好調状態に戻す,攻撃した後,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/922
card_9f800622,ダンスニードル,2,ユニット,戦士,なし,True,貫通、貫通を持つ他の全ての味方ユニットの攻撃力+1,,1,keyword,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/948
card_709722fd,孤軍奮闘,2,特技,戦士,,True,カードを1枚引く。このカード以外の手札が1枚以下の場合代わりに2枚引く,カードを1枚引く,1,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/949
card_b210a280,ブルサベージ,4,ユニット,戦士,なし,True,絶好調、絶好調状態のユニットが攻撃する度このユニットの攻撃力+2,,3,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/950
card_438f4ecf,ミラクルブレイド,2,特技,戦士,,True,必殺技：敵ユニット1体に3ダメージ。この対戦中に味方リーダーが攻撃した回数分+1ダメージ。このカードで与えたダメージ分味方リーダーのHPを回復する,ダメージ|回復,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/986
card_25b8f4de,ウパソルジャー,3,ユニット,戦士,なし,True,絶好調、絶好調状態の味方ユニットが攻撃する度このターン中味方リーダーは攻撃力+1を得る,,4,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/987
card_81c13971,いなずまのけん,7,武器,戦士,,True,召喚時&この武器が壊れた時：全ての敵ユニットに2ダメージ,召喚時|ダメージ,2,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/988
card_e8c86029,ムドー,6,ユニット,戦士,魔王,True,敵ユニット1体を手札に戻し石化状態にする。そうしたと場合、相手のデッキの上から3番目に夢と現実の再会を置く,,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1010
card_bf650963,夢と現実の再会,0,特技,戦士,,False,カードを1枚引く。自分の手札にある全てのカードの石化状態を解除した後コストを0にする。,カードを1枚引く|コスト,5,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1011
card_1a165eb8,ニセたいこう,2,ユニット,戦士,なし,True,召喚時：次に場に出る魔王系の味方ユニットににおうだちを付与する,召喚時|場に出る,2,keyword,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1022
card_218d66e6,じごくのやいば,3,武器,戦士,,True,この武器が壊れた時手札とデッキにある魔王系のユニットカードのコスト-1,コスト,5,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1041
card_57c176d5,ヘルビースト,4,ユニット,戦士,なし,True,におうだち、召喚時：自分の手札に魔王系のカードがあるなら+2/+2,召喚時,1,keyword,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1042
card_b85d8d5e,ギュメイ将軍,5,ユニット,戦士,なし,True,貫通、このユニット以外の全ての敵味方は戦闘ダメージとデッキ切れによるダメージのみ受ける,ダメージ,6,keyword,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1065
card_3aa81db3,しんくうは,3,特技,戦士,,True,横一列にいる全ての敵ユニットに味方リーダーの攻撃力と同じダメージを与える,ダメージ,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1077
card_1c275bac,力への渇望,2,特技,戦士,,True,自分のデッキから魔王系のランダムユニットカードをランダムに1枚手札に加える。自分のHPが15枚以下ならさらにカードを1枚引く,カードを1枚引く|手札に加える|ランダム,1,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1078
card_0562e62d,ナイトリッチ,3,ユニット,戦士,ゾンビ,True,召喚時：自分の手札に魔王系カードがあるなら他の全てのユニットに2ダメージ,召喚時|ダメージ,1,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1079
card_78ce20c1,ギズモ,2,ユニット,戦士,なし,True,召喚時：GET(1) BET:正面にいる全ての敵ユニットに1ダメージ,召喚時|BET|GET|ダメージ,6,bet_engine+get_engine,4,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1099
card_c7dd3eeb,シールドアタック,2,特技,戦士,,True,このターン中味方リーダーの攻撃力+1、次の相手ターン終了時まで味方リーダーが受けるダメージ-1。カードを1枚引く,カードを1枚引く|ダメージ,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1100
card_2cf0bf32,おまもりコイン,3,特技,戦士,,True,GET(1)、その後、次の相手のターン終了時まで自分の手札にあるコインの枚数分味方リーダーが受けるダメージ-1,GET|相手のターン終了時|ダメージ,1,get_engine,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1101
card_964be980,戦士の交換所,0,特技,戦士,,True,手札のコインを消費して以下の景品と交換する。1枚：おしゃれなバンダナ、2枚：コスト3のはやぶさの剣、3枚：ドラゴンシールド その後カードを1枚引く,カードを1枚引く|コスト,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1140
card_816e9972,新たなチカラへの対価,1,特技,戦士,,True,装備している武器の耐久力と同じ数分カードを1枚引く。装備している武器を破壊する。武器を装備していない場合こんぼう1枚を手札に加える。,カードを1枚引く|手札に加える,1,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1141
card_9b096ce0,ドラゴンシールド,2,特技,戦士,,False,全ての味方に「次のターン終了時まで受けるダメージ-1」を付与する。この対戦中に味方リーダーが攻撃した回数分受けるダメージ-1,ダメージ,1,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1142
card_63b92c04,まかいファイター,6,ユニット,戦士,ドラゴン,True,召喚時：GET(1)、BET：このターン中味方リーダーの攻撃力+1、このBETが4回発動する度まかいファイターを1体だす,召喚時|BET|GET,3,bet_engine+get_engine,4,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1143
